playerID,idx,lgID,yearID,teamID,data_split,Batting_AtBats,Batting_Runs,Batting_BaseOnBalls,Batting_Hits,Batting_HomeRuns,Batting_Games,Batting_BattingAverage,Batting_PlateAppearances,Batting_OnBasePct,Batting_SlugPct,Batting_Doubles,Batting_Triples,Batting_RunsBattedIn,Batting_StolenBases,Batting_CaughtStealing,Batting_Strikeouts,Batting_IntentionalWalks,Batting_HitByPitch,Batting_SacrificeHits,Batting_Sacrifice_Flies,Batting_GroundedIntoDoublePlays
gallemi01,853,AL,1994,NYA,train,306,39,38,73,6,89,0.239,357,0.327,0.359,17,1,41,0,1,46,1,4,5,4,4
gallemi01,853,AL,1995,OAK,train,120,11,9,28,0,43,0.233,132,0.292,0.233,0,0,8,0,1,24,0,1,2,0,3
gallemi01,853,NL,1996,SLN,train,143,12,12,30,0,51,0.21,159,0.276,0.224,2,0,4,0,0,31,1,1,3,0,0
galloch01,854,AL,1920,PHA,train,298,28,22,60,0,98,0.201,335,0.259,0.252,9,3,18,2,2,22,0,1,14,0,0
galloch01,854,AL,1921,PHA,train,465,42,29,123,3,131,0.265,508,0.31,0.366,28,5,47,12,7,43,0,2,12,0,0
galloch01,854,AL,1922,PHA,train,571,83,39,185,6,155,0.324,629,0.368,0.433,26,9,69,10,19,39,0,1,18,0,0
galloch01,854,AL,1923,PHA,train,504,64,37,140,2,134,0.278,556,0.327,0.361,18,9,62,12,10,30,0,0,15,0,0
galloch01,854,AL,1924,PHA,train,464,41,23,128,2,129,0.276,505,0.311,0.341,16,4,48,11,12,23,0,1,17,0,0
galloch01,854,AL,1925,PHA,train,481,52,59,116,3,149,0.241,564,0.324,0.299,11,4,71,16,9,28,0,0,24,0,0
galloch01,854,AL,1926,PHA,train,408,37,31,98,0,133,0.24,459,0.295,0.301,13,6,49,8,7,20,0,1,19,0,0
galloch01,854,AL,1927,PHA,train,181,25,18,48,0,77,0.265,205,0.332,0.365,10,4,22,1,3,9,0,0,6,0,0
galloch01,854,AL,1928,DET,train,148,17,15,39,1,53,0.264,169,0.331,0.345,5,2,17,7,2,3,0,0,6,0,0
galvifr01,855,NL,2012,PHI,test,190,14,7,43,3,58,0.226,200,0.254,0.363,15,1,24,0,0,29,0,0,3,0,6
galvifr01,855,NL,2013,PHI,test,205,13,13,48,6,70,0.234,222,0.283,0.385,5,4,19,1,0,45,2,1,3,0,5
galvifr01,855,NL,2014,PHI,test,119,14,8,21,4,43,0.176,128,0.227,0.319,3,1,12,1,0,30,0,0,0,1,0
galvifr01,855,NL,2015,PHI,test,559,63,30,147,7,151,0.263,603,0.302,0.343,14,5,50,10,1,103,1,3,7,4,11
galvifr01,855,NL,2016,PHI,test,584,61,25,141,20,158,0.241,624,0.274,0.399,26,3,67,17,6,136,6,3,8,4,16
galvifr01,855,NL,2017,PHI,test,608,71,45,155,12,162,0.255,663,0.309,0.382,29,6,61,14,5,111,2,4,2,4,12
galvifr01,855,NL,2018,SDN,test,602,62,45,149,13,162,0.248,656,0.299,0.38,31,5,67,8,6,147,2,2,1,6,8
gamblos01,856,NL,1970,PHI,train,275,31,27,72,1,88,0.262,305,0.33,0.345,12,4,19,5,4,37,3,1,2,0,8
gamblos01,856,NL,1971,PHI,train,280,24,21,62,6,92,0.221,309,0.275,0.332,11,1,23,5,2,35,2,1,3,4,1
gamblos01,856,NL,1972,PHI,train,135,17,19,32,1,74,0.237,157,0.331,0.326,5,2,13,0,1,16,0,1,0,2,4
gamblos01,856,AL,1973,CLE,train,390,56,34,104,20,113,0.267,432,0.329,0.464,11,3,44,3,4,37,1,3,3,2,4
gamblos01,856,AL,1974,CLE,train,454,74,48,132,19,135,0.291,509,0.363,0.469,16,4,59,5,6,51,10,5,0,2,7
gamblos01,856,AL,1975,CLE,train,348,60,53,91,15,121,0.261,405,0.361,0.454,16,3,45,11,5,39,4,2,1,1,8
gamblos01,856,AL,1976,NYA,train,340,43,38,79,17,110,0.232,384,0.317,0.426,13,1,57,5,3,38,4,4,2,0,4
gamblos01,856,AL,1977,CHA,train,408,75,54,121,31,137,0.297,470,0.386,0.588,22,2,83,1,2,54,2,6,1,1,3
gamblos01,856,NL,1978,SDN,train,375,46,51,103,7,126,0.275,437,0.366,0.387,15,3,47,1,2,45,11,6,0,5,2
gamblos01,856,AL,1979,TEX,train,161,27,37,54,8,64,0.335,201,0.458,0.522,6,0,32,2,1,15,11,1,0,2,6
gamblos01,856,AL,1980,NYA,train,194,40,28,54,14,78,0.278,229,0.376,0.567,10,2,50,2,0,21,4,4,0,3,2
gamblos01,856,AL,1981,NYA,train,189,24,35,45,10,80,0.238,227,0.357,0.439,8,0,27,0,2,23,2,1,0,2,4
gamblos01,856,AL,1982,NYA,train,316,49,58,86,18,108,0.272,382,0.387,0.522,21,2,57,6,3,47,2,4,0,4,4
gamblos01,856,AL,1983,NYA,train,180,26,25,47,7,74,0.261,208,0.361,0.456,10,2,26,0,0,23,1,3,0,0,3
gamblos01,856,AL,1984,NYA,train,125,17,25,23,10,54,0.184,151,0.318,0.44,2,0,27,1,0,18,0,0,0,1,1
gamblos01,856,AL,1985,CHA,train,148,20,34,30,4,70,0.203,184,0.353,0.318,5,0,20,0,0,22,3,1,0,1,1
gandich01,857,AL,1916,CLE,train,533,51,36,138,0,146,0.259,601,0.312,0.341,26,9,72,13,0,48,0,5,27,0,0
gandich01,857,AL,1917,CHA,train,553,53,30,151,0,149,0.273,601,0.316,0.315,9,7,57,16,0,36,0,5,13,0,0
gandich01,857,AL,1918,CHA,train,439,49,27,119,0,114,0.271,480,0.319,0.33,18,4,55,9,0,19,0,4,10,0,0
gandich01,857,AL,1919,CHA,train,441,54,20,128,1,115,0.29,480,0.325,0.383,24,7,60,10,0,20,0,3,16,0,0
gantnji01,858,AL,1978,ML4,test,97,14,5,21,1,43,0.216,105,0.269,0.258,1,0,8,2,0,10,0,2,1,0,0
gantnji01,858,AL,1979,ML4,test,208,29,16,59,2,70,0.284,234,0.336,0.389,10,3,22,3,5,17,1,2,5,3,3
gantnji01,858,AL,1980,ML4,test,415,47,30,117,4,132,0.282,457,0.33,0.376,21,3,40,11,10,29,5,1,8,3,8
gantnji01,858,AL,1981,ML4,test,352,35,29,94,2,107,0.267,397,0.325,0.33,14,1,33,3,6,29,5,3,9,4,6
gantnji01,858,AL,1982,ML4,test,447,48,26,132,4,132,0.295,485,0.335,0.369,17,2,43,6,3,36,3,2,7,3,6
gantnji01,858,AL,1983,ML4,test,603,85,38,170,11,161,0.282,662,0.329,0.401,23,8,74,5,6,46,5,6,11,4,10
gantnji01,858,AL,1984,ML4,test,613,61,30,173,3,153,0.282,658,0.314,0.344,27,1,56,6,5,51,0,3,2,10,16
gantnji01,858,AL,1985,ML4,test,523,63,33,133,5,143,0.254,573,0.3,0.327,15,4,44,11,8,42,7,3,10,4,13
gantnji01,858,AL,1986,ML4,test,497,58,26,136,7,139,0.274,542,0.313,0.37,25,1,38,13,7,50,2,6,6,7,13
gantnji01,858,AL,1987,ML4,test,265,37,19,72,4,81,0.272,294,0.331,0.37,14,0,30,6,2,22,2,5,4,1,7
gantnji01,858,AL,1988,ML4,test,539,67,34,149,0,155,0.276,596,0.322,0.336,28,2,47,20,8,50,1,3,18,2,9
gantnji01,858,AL,1989,ML4,test,409,51,21,112,0,116,0.274,453,0.321,0.333,18,3,34,20,6,33,2,10,8,5,10
gantnji01,858,AL,1990,ML4,test,323,36,29,85,0,88,0.263,358,0.328,0.319,8,5,25,18,3,19,0,2,4,0,10
gantnji01,858,AL,1991,ML4,test,526,63,27,149,2,140,0.283,567,0.32,0.361,27,4,47,4,6,34,5,3,7,4,13
gantnji01,858,AL,1992,ML4,test,256,22,12,63,1,101,0.246,273,0.278,0.312,12,1,18,6,2,17,2,0,3,2,9
gantro01,859,NL,1987,ATL,train,83,9,1,22,2,21,0.265,86,0.271,0.386,4,0,9,4,2,11,0,0,1,1,3
gantro01,859,NL,1988,ATL,train,563,85,46,146,19,146,0.259,618,0.317,0.439,28,8,60,19,10,118,4,3,2,4,7
gantro01,859,NL,1989,ATL,train,260,26,20,46,9,75,0.177,285,0.237,0.335,8,3,25,9,6,63,0,1,2,2,0
gantro01,859,NL,1990,ATL,train,575,107,50,174,32,152,0.303,631,0.357,0.539,34,3,84,33,16,86,0,1,1,4,8
gantro01,859,NL,1991,ATL,train,561,101,71,141,32,154,0.251,642,0.338,0.496,35,3,105,34,15,104,8,5,0,5,6
gantro01,859,NL,1992,ATL,train,544,74,45,141,17,153,0.259,602,0.321,0.415,22,6,80,32,10,101,5,7,0,6,10
gantro01,859,NL,1993,ATL,train,606,113,67,166,36,157,0.274,682,0.345,0.51,27,4,117,26,9,117,2,2,0,7,14
gantro01,859,NL,1995,CIN,train,410,79,74,113,29,119,0.276,493,0.386,0.554,19,4,88,23,8,108,5,3,1,5,11
gantro01,859,NL,1996,SLN,train,419,74,73,103,30,122,0.246,500,0.359,0.504,14,2,82,13,4,98,5,3,1,4,9
gantro01,859,NL,1997,SLN,train,502,68,58,115,17,139,0.229,562,0.31,0.388,21,4,62,14,6,162,3,1,0,1,2
gantro01,859,NL,1998,SLN,train,383,60,51,92,26,121,0.24,438,0.331,0.493,17,1,67,8,0,92,2,2,0,2,6
gantro01,859,NL,1999,PHI,train,516,107,85,134,17,138,0.26,605,0.364,0.43,27,5,77,13,3,112,0,1,0,3,6
gantro01,859,NL,2000,PHI,train,343,54,36,87,20,89,0.254,384,0.324,0.487,16,2,38,5,4,73,1,1,1,3,7
gantro01,859,NL,2001,COL,train,171,31,24,44,8,59,0.257,199,0.345,0.468,8,2,22,3,1,56,2,0,2,2,0
gantro01,859,NL,2002,SDN,train,309,58,36,81,18,102,0.262,353,0.338,0.489,14,1,59,4,6,59,1,2,1,5,8
garciav01,860,AL,2013,DET,train,83,12,4,20,2,30,0.241,88,0.273,0.373,3,1,10,0,1,21,0,0,0,1,3
garciav01,860,AL,2014,CHA,train,172,19,14,42,7,46,0.244,190,0.305,0.413,8,0,29,4,1,44,1,2,0,2,5
garciav01,860,AL,2015,CHA,train,553,66,36,142,13,148,0.257,601,0.309,0.365,17,2,59,7,7,141,3,8,0,4,13
garciav01,860,AL,2016,CHA,train,413,59,34,101,12,120,0.245,453,0.307,0.385,18,2,51,4,4,115,0,4,0,2,9
garciav01,860,AL,2017,CHA,train,518,75,33,171,18,136,0.33,561,0.38,0.506,27,5,80,5,3,111,5,9,0,1,14
garciav01,860,AL,2018,CHA,train,356,47,20,84,19,93,0.236,385,0.281,0.438,11,2,49,3,1,102,2,4,0,5,9
garcica01,861,NL,1993,PIT,train,546,77,31,147,12,141,0.269,597,0.316,0.399,25,5,47,18,11,67,2,9,6,5,9
garcica01,861,NL,1994,PIT,train,412,49,16,114,6,98,0.277,434,0.309,0.367,15,2,28,18,9,67,2,4,1,1,6
garcica01,861,NL,1995,PIT,train,367,41,25,108,6,104,0.294,402,0.34,0.42,24,2,50,8,4,55,5,2,5,3,4
garcica01,861,NL,1996,PIT,train,390,66,23,111,6,101,0.285,422,0.329,0.397,18,4,44,16,6,58,3,4,3,2,3
garcica01,861,AL,1997,TOR,train,350,29,15,77,3,103,0.22,381,0.253,0.309,18,2,23,11,3,60,0,2,10,4,7
garcida01,862,AL,1980,TOR,train,543,50,12,151,4,140,0.278,565,0.296,0.381,30,7,46,13,13,55,2,3,4,3,14
garcida01,862,AL,1981,TOR,train,250,24,9,63,1,64,0.252,263,0.277,0.304,8,1,13,13,3,32,1,0,3,1,6
garcida01,862,AL,1982,TOR,train,597,89,21,185,5,147,0.31,629,0.338,0.399,32,3,42,54,20,44,1,5,5,1,7
garcida01,862,AL,1983,TOR,train,525,84,24,161,3,131,0.307,561,0.336,0.39,23,6,38,31,17,34,3,2,5,5,10
garcida01,862,AL,1984,TOR,train,633,79,16,180,5,152,0.284,665,0.31,0.374,32,5,46,46,12,46,1,9,3,4,6
garcida01,862,AL,1985,TOR,train,600,70,15,169,8,146,0.282,627,0.302,0.377,25,4,65,28,15,41,2,4,5,3,13
garcida01,862,AL,1986,TOR,train,424,57,13,119,6,122,0.281,446,0.306,0.375,22,0,46,9,6,32,0,4,2,3,14
garcigr01,863,NL,2015,SLN,train,75,7,10,18,2,49,0.24,87,0.337,0.387,5,0,4,0,0,12,1,1,1,0,2
garcigr01,863,NL,2016,SLN,train,214,33,38,59,3,99,0.276,257,0.393,0.369,11,0,17,1,1,50,4,4,0,1,3
garcigr01,863,NL,2017,SLN,train,241,27,37,61,2,133,0.253,290,0.365,0.332,9,2,20,2,1,64,0,6,5,1,6
garcigr01,863,NL,2018,SLN,train,181,15,20,40,3,114,0.221,208,0.309,0.304,6,0,15,3,1,37,1,4,1,2,3
garciki01,864,AL,1977,BAL,train,131,20,6,29,2,65,0.221,139,0.255,0.313,6,0,10,2,3,31,0,0,2,0,4
garciki01,864,AL,1978,BAL,train,186,17,7,49,0,79,0.263,199,0.287,0.339,6,4,13,7,1,43,0,0,4,2,5
garciki01,864,AL,1979,BAL,train,417,54,32,103,5,126,0.247,457,0.303,0.362,15,9,24,11,9,87,0,2,5,1,14
garciki01,864,AL,1980,BAL,train,311,27,24,62,1,111,0.199,340,0.255,0.235,8,0,27,8,4,57,0,0,3,2,11
garciki01,864,NL,1981,HOU,train,136,9,10,37,0,48,0.272,150,0.324,0.331,6,1,15,2,2,16,3,1,2,1,2
garcimi01,865,AL,1951,CLE,train,85,3,3,18,1,47,0.212,97,0.239,0.318,4,1,9,0,1,12,0,0,9,0,2
garcimi01,865,AL,1952,CLE,train,95,6,5,13,0,46,0.137,110,0.18,0.168,3,0,10,0,0,26,0,0,10,0,4
garcimi01,865,AL,1953,CLE,train,96,8,3,24,0,38,0.25,105,0.273,0.302,5,0,5,0,0,15,0,0,6,0,2
garcimi01,865,AL,1954,CLE,train,81,5,6,11,0,45,0.136,94,0.193,0.136,0,0,4,0,0,22,0,0,6,1,1
garcino01,866,AL,1996,BOS,train,87,11,4,21,4,24,0.241,93,0.272,0.471,2,3,16,5,0,14,0,0,1,1,0
garcino01,866,AL,1997,BOS,train,684,122,35,209,30,153,0.306,734,0.342,0.534,44,11,98,22,9,92,2,6,2,7,9
garcino01,866,AL,1998,BOS,train,604,111,33,195,35,143,0.323,652,0.362,0.584,37,8,122,12,6,62,1,8,0,7,20
garcino01,866,AL,1999,BOS,train,532,103,51,190,27,135,0.357,595,0.418,0.603,42,4,104,14,3,39,7,8,0,4,11
garcino01,866,AL,2000,BOS,train,529,104,61,197,21,140,0.372,599,0.434,0.599,51,3,96,5,2,50,20,2,0,7,8
garcino01,866,AL,2001,BOS,train,83,13,7,24,4,21,0.289,91,0.352,0.47,3,0,8,0,1,9,0,1,0,0,1
garcino01,866,AL,2002,BOS,train,635,101,41,197,24,156,0.31,693,0.352,0.528,56,5,120,5,2,63,4,6,0,11,17
garcino01,866,AL,2003,BOS,train,658,120,39,198,28,156,0.301,719,0.345,0.524,37,13,105,19,5,61,1,11,1,10,10
garcino01,866,AL,2004,BOS,train,156,24,8,50,5,38,0.321,169,0.367,0.5,7,3,21,2,0,16,2,4,0,1,4
garcino01,866,NL,2005,CHN,train,230,28,12,65,9,62,0.283,247,0.32,0.452,12,0,30,0,0,24,0,2,0,3,6
garcino01,866,NL,2006,LAN,train,469,82,42,142,20,122,0.303,523,0.367,0.505,31,2,93,3,0,30,9,8,0,4,15
garcino01,866,NL,2007,LAN,train,431,39,31,122,7,121,0.283,466,0.328,0.371,17,0,59,3,1,41,5,0,0,4,6
garcino01,866,NL,2008,LAN,train,163,24,15,43,8,55,0.264,181,0.326,0.466,9,0,28,1,1,11,2,1,0,2,12
garcino01,866,AL,2009,OAK,train,160,17,8,45,3,65,0.281,169,0.314,0.388,8,0,16,2,0,28,1,0,0,1,4
garcipe01,867,AL,1973,ML4,train,580,67,40,142,15,160,0.245,635,0.296,0.395,32,5,54,11,10,119,4,5,4,6,11
garcipe01,867,AL,1974,ML4,train,452,46,26,90,12,141,0.199,494,0.248,0.33,15,4,54,8,5,67,4,5,7,4,5
garcipe01,867,AL,1975,ML4,train,302,40,18,68,6,98,0.225,335,0.271,0.348,15,2,38,12,6,59,1,2,10,3,9
garcipe01,867,AL,1976,ML4,train,106,12,4,23,1,41,0.217,117,0.257,0.33,7,1,9,2,2,23,0,2,4,1,1
garcipe01,867,AL,1977,TOR,train,130,10,5,27,0,41,0.208,141,0.254,0.3,10,1,9,0,0,21,0,3,3,0,2
gardnbi02,868,NL,1954,NY1,train,108,10,6,23,1,62,0.213,115,0.261,0.287,5,0,7,0,1,19,0,1,0,0,1
gardnbi02,868,NL,1955,NY1,train,187,26,13,38,3,59,0.203,207,0.261,0.316,10,1,17,0,0,19,0,2,4,1,2
gardnbi02,868,AL,1956,BAL,train,515,53,29,119,11,144,0.231,560,0.281,0.334,16,2,50,5,5,53,1,7,8,1,15
gardnbi02,868,AL,1957,BAL,train,644,79,53,169,6,154,0.262,718,0.325,0.356,36,3,55,10,7,67,2,8,11,2,13
gardnbi02,868,AL,1958,BAL,train,560,32,34,126,3,151,0.225,607,0.271,0.298,28,2,33,2,3,53,4,3,6,4,11
gardnbi02,868,AL,1959,BAL,train,401,34,38,87,6,140,0.217,451,0.284,0.304,13,2,27,2,1,61,9,1,8,3,12
gardnbi02,868,AL,1960,WS1,train,592,71,43,152,9,145,0.257,649,0.313,0.363,26,5,56,0,4,76,0,6,7,1,13
gardnbi02,868,AL,1961,MIN,train,154,13,10,36,1,45,0.234,171,0.28,0.312,9,0,11,0,0,14,1,0,7,0,7
gardnbr01,869,AL,2008,NYA,train,127,18,8,29,0,42,0.228,141,0.283,0.299,5,2,16,13,1,30,0,2,3,1,0
gardnbr01,869,AL,2009,NYA,train,248,48,26,67,3,108,0.27,284,0.345,0.379,6,6,23,26,5,40,0,3,6,1,3
gardnbr01,869,AL,2010,NYA,train,477,97,79,132,5,150,0.277,569,0.383,0.379,20,7,47,47,9,101,1,5,5,3,6
gardnbr01,869,AL,2011,NYA,train,510,87,60,132,7,159,0.259,588,0.345,0.369,19,8,36,49,13,93,1,8,8,2,5
gardnbr01,869,AL,2013,NYA,train,539,81,52,147,8,145,0.273,609,0.344,0.416,33,10,52,24,8,127,1,8,7,3,8
gardnbr01,869,AL,2014,NYA,train,555,87,56,142,17,148,0.256,636,0.327,0.422,25,8,58,21,5,134,0,6,13,6,3
gardnbr01,869,AL,2015,NYA,train,571,94,68,148,16,151,0.259,656,0.343,0.399,26,3,66,20,5,135,1,6,8,3,8
gardnbr01,869,AL,2016,NYA,train,547,80,70,143,7,148,0.261,634,0.351,0.362,22,6,41,16,4,106,0,8,4,5,6
gardnbr01,869,AL,2017,NYA,train,594,96,72,157,21,151,0.264,682,0.35,0.428,26,4,63,23,5,122,2,8,5,3,4
gardnbr01,869,AL,2018,NYA,train,530,95,65,125,12,140,0.236,609,0.322,0.368,20,7,45,16,2,107,0,5,4,5,6
gardnla01,870,AL,1916,BOS,train,493,47,48,152,2,148,0.308,566,0.372,0.387,19,7,62,12,0,27,0,2,23,0,0
gardnla01,870,AL,1917,BOS,train,501,53,54,133,1,146,0.265,598,0.341,0.345,23,7,61,16,0,37,0,3,40,0,0
gardnla01,870,AL,1918,PHA,train,463,50,43,132,1,127,0.285,522,0.346,0.365,22,6,52,9,0,22,0,0,16,0,0
gardnla01,870,AL,1919,CLE,train,524,67,39,157,2,139,0.3,597,0.352,0.393,29,7,79,7,0,29,0,3,31,0,0
gardnla01,870,AL,1920,CLE,train,597,72,53,185,3,154,0.31,683,0.367,0.414,31,11,118,3,20,25,0,1,32,0,0
gardnla01,870,AL,1921,CLE,train,586,101,65,187,3,153,0.319,686,0.391,0.437,32,14,120,3,3,16,0,4,31,0,0
gardnla01,870,AL,1922,CLE,train,470,74,49,134,2,137,0.285,538,0.355,0.377,31,3,68,9,8,21,0,2,17,0,0
gardnla01,870,AL,1923,CLE,train,79,4,12,20,0,52,0.253,93,0.352,0.342,5,1,12,0,1,7,0,0,2,0,0
garkory01,871,AL,2006,CLE,train,185,28,14,54,7,50,0.292,209,0.359,0.47,12,0,45,0,0,37,0,7,0,3,5
garkory01,871,AL,2007,CLE,train,484,62,34,140,21,138,0.289,541,0.359,0.483,29,1,61,0,1,94,1,20,0,3,12
garkory01,871,AL,2008,CLE,train,495,61,45,135,14,141,0.273,563,0.346,0.404,21,1,90,0,0,86,1,15,0,8,10
garkory01,871,AL,2009,CLE,train,239,29,20,68,11,78,0.285,273,0.362,0.464,10,0,39,0,0,40,1,10,2,2,6
garmsde01,872,NL,1937,BSN,train,478,60,37,124,2,125,0.259,521,0.317,0.337,15,8,37,2,0,33,0,3,3,0,4
garmsde01,872,NL,1938,BSN,train,428,62,34,135,0,117,0.315,474,0.371,0.364,19,1,47,4,0,22,0,4,8,0,10
garmsde01,872,NL,1939,BSN,train,513,68,39,153,2,132,0.298,566,0.35,0.392,24,9,37,2,0,20,0,2,12,0,4
garmsde01,872,NL,1940,PIT,train,358,76,23,127,5,103,0.355,385,0.395,0.5,23,7,57,3,0,6,0,1,3,0,3
garmsde01,872,NL,1941,PIT,train,220,25,22,58,3,83,0.264,245,0.331,0.373,9,3,42,0,0,12,0,0,3,0,2
garneph01,873,AL,1975,OAK,train,488,46,30,120,6,160,0.246,547,0.295,0.346,21,5,54,4,6,65,1,5,21,3,12
garneph01,873,AL,1976,OAK,train,555,54,36,145,8,159,0.261,603,0.307,0.4,29,12,74,35,13,71,1,2,6,4,11
garneph01,873,NL,1977,PIT,train,585,99,55,152,17,153,0.26,651,0.325,0.441,35,10,77,32,9,65,4,2,7,2,13
garneph01,873,NL,1978,PIT,train,528,66,66,138,10,154,0.261,609,0.345,0.4,25,9,66,27,14,71,12,5,3,7,18
garneph01,873,NL,1979,PIT,train,549,76,55,161,11,150,0.293,612,0.359,0.441,32,8,59,17,8,74,15,3,2,3,6
garneph01,873,NL,1980,PIT,train,548,62,46,142,5,151,0.259,610,0.315,0.358,27,6,58,32,7,53,12,2,7,7,12
garneph01,873,NL,1981,PIT,train,181,22,21,46,1,56,0.254,207,0.327,0.326,6,2,20,4,6,21,1,0,2,3,3
garneph01,873,NL,1982,HOU,train,588,65,40,161,13,155,0.274,638,0.32,0.423,33,8,83,24,13,92,4,3,0,7,11
garneph01,873,NL,1983,HOU,train,567,76,63,135,14,154,0.238,644,0.317,0.362,24,2,79,18,12,84,8,5,3,6,4
garneph01,873,NL,1984,HOU,train,374,60,43,104,4,128,0.278,430,0.355,0.388,17,6,45,3,2,63,2,4,5,4,9
garneph01,873,NL,1985,HOU,train,463,65,34,124,6,135,0.268,505,0.317,0.4,23,10,51,4,4,72,3,2,1,5,12
garneph01,873,NL,1986,HOU,train,313,43,30,83,9,107,0.265,347,0.329,0.415,14,3,41,12,6,45,2,1,0,3,14
garneph01,873,NL,1987,HOU,train,112,15,8,25,3,43,0.223,124,0.268,0.348,5,0,15,1,0,20,1,0,1,3,2
garrewa01,874,NL,1969,NYN,test,400,38,40,87,1,124,0.218,454,0.29,0.268,11,3,39,4,2,75,3,3,6,5,5
garrewa01,874,NL,1970,NYN,test,366,74,81,93,12,114,0.254,454,0.39,0.421,17,4,45,5,1,60,6,2,3,2,4
garrewa01,874,NL,1971,NYN,test,202,20,28,43,1,56,0.213,235,0.31,0.238,2,0,11,1,3,31,2,1,3,1,6
garrewa01,874,NL,1972,NYN,test,298,41,70,69,2,111,0.232,377,0.374,0.315,13,3,29,3,2,58,3,0,5,4,5
garrewa01,874,NL,1973,NYN,test,504,76,72,129,16,140,0.256,589,0.348,0.403,20,3,58,6,5,74,4,1,9,3,8
garrewa01,874,NL,1974,NYN,test,522,55,89,117,13,151,0.224,619,0.337,0.337,14,3,53,4,6,96,7,2,2,4,6
garrewa01,874,NL,1975,NYN,test,274,49,50,73,6,107,0.266,328,0.379,0.383,8,3,34,3,2,45,4,1,1,2,3
garrewa01,874,NL,1976,NYN,test,251,36,52,56,4,80,0.223,305,0.359,0.311,8,1,26,7,5,26,5,1,1,0,5
garrewa01,874,NL,1977,MON,test,159,17,30,43,2,68,0.27,193,0.385,0.358,6,1,22,2,2,18,7,1,1,2,2
garrigi01,875,NL,1969,ATL,test,227,18,16,50,0,82,0.22,251,0.272,0.251,5,1,10,0,0,11,3,0,8,0,10
garrigi01,875,NL,1970,ATL,test,367,38,15,97,1,101,0.264,389,0.29,0.308,5,4,19,0,2,16,3,0,3,4,18
garrigi01,875,NL,1971,ATL,test,125,8,15,27,0,79,0.216,143,0.3,0.24,3,0,12,0,1,12,1,0,3,0,3
garrigi01,875,NL,1972,ATL,test,75,11,11,20,0,40,0.267,87,0.368,0.28,1,0,7,1,1,6,1,1,0,0,3
garrra01,876,NL,1970,ATL,train,96,18,5,27,0,37,0.281,102,0.314,0.312,3,0,8,5,2,12,1,0,0,1,3
garrra01,876,NL,1971,ATL,train,639,101,30,219,9,154,0.343,693,0.372,0.441,24,6,44,30,14,68,1,2,18,4,7
garrra01,876,NL,1972,ATL,train,554,87,25,180,12,134,0.325,594,0.359,0.43,22,0,53,25,9,41,2,6,6,3,9
garrra01,876,NL,1973,ATL,train,668,94,22,200,11,148,0.299,698,0.323,0.415,32,6,55,35,11,64,5,2,4,2,12
garrra01,876,NL,1974,ATL,train,606,87,28,214,11,143,0.353,645,0.383,0.503,24,17,54,26,16,52,10,2,8,1,6
garrra01,876,NL,1975,ATL,train,625,74,44,174,6,151,0.278,678,0.327,0.384,26,11,31,14,9,50,17,3,3,3,8
garrra01,876,AL,1976,CHA,train,527,63,17,158,4,136,0.3,558,0.322,0.387,22,6,36,14,5,41,2,2,8,4,6
garrra01,876,AL,1977,CHA,train,543,78,27,163,10,134,0.3,574,0.333,0.435,29,7,54,12,7,44,4,0,3,1,7
garrra01,876,AL,1978,CHA,train,443,67,24,122,3,118,0.275,478,0.314,0.377,18,9,29,7,5,41,1,1,10,0,9
garrra01,876,AL,1979,CHA,train,307,34,17,86,9,102,0.28,329,0.318,0.414,10,2,39,2,4,19,0,1,2,2,5
garvest01,877,NL,1970,LAN,train,93,8,6,25,1,34,0.269,100,0.31,0.355,5,0,6,1,1,17,0,0,0,1,3
garvest01,877,NL,1971,LAN,train,225,27,21,51,7,81,0.227,249,0.29,0.382,12,1,26,1,2,33,2,0,1,2,6
garvest01,877,NL,1972,LAN,train,294,36,19,79,9,96,0.269,317,0.312,0.422,14,2,30,4,2,36,3,1,0,3,8
garvest01,877,NL,1973,LAN,train,349,37,11,106,8,114,0.304,366,0.328,0.438,17,3,50,0,2,42,4,3,0,3,8
garvest01,877,NL,1974,LAN,train,642,95,31,200,21,156,0.312,685,0.342,0.469,32,3,111,5,4,66,4,3,1,8,8
garvest01,877,NL,1975,LAN,train,659,85,33,210,18,160,0.319,704,0.351,0.476,38,6,95,11,2,66,6,3,3,6,19
garvest01,877,NL,1976,LAN,train,631,85,50,200,13,162,0.317,696,0.363,0.45,37,4,80,19,8,69,11,1,5,9,20
garvest01,877,NL,1977,LAN,train,646,91,38,192,33,162,0.297,696,0.335,0.498,25,3,115,9,6,90,10,1,7,4,15
garvest01,877,NL,1978,LAN,train,639,89,40,202,21,162,0.316,689,0.353,0.499,36,9,113,10,5,70,9,1,1,8,17
garvest01,877,NL,1979,LAN,train,648,92,37,204,28,162,0.315,697,0.351,0.497,32,1,110,3,6,59,16,2,4,6,25
garvest01,877,NL,1980,LAN,train,658,78,36,200,26,163,0.304,704,0.341,0.467,27,1,106,6,11,67,6,3,3,4,17
garvest01,877,NL,1981,LAN,train,431,63,25,122,10,110,0.283,461,0.322,0.411,23,1,64,3,5,49,6,1,1,3,8
garvest01,877,NL,1982,LAN,train,625,66,20,176,16,162,0.282,660,0.301,0.418,35,1,86,5,3,86,10,1,5,9,10
